"date","close","시가","고가","저가","v","변동 %"
"2021-07-28","278.10","280.80","280.98","277.60","3.80","-0.95%"
"2021-07-27","280.78","278.07","281.09","276.91","3.39","0.71%"
"2021-07-26","278.80","277.78","280.25","277.78","2.42","0.11%"
"2021-07-23","278.49","279.05","279.92","277.74","3.22","0.28%"
"2021-07-22","277.70","278.59","279.27","277.42","2.57","-0.78%"
"2021-07-21","279.88","277.64","280.92","277.63","3.44","1.08%"
"2021-07-20","276.89","272.66","277.80","272.00","4.74","1.55%"
"2021-07-19","272.66","274.21","275.50","270.73","5.24","-1.89%"
"2021-07-16","277.90","280.93","280.93","277.22","3.44","-0.65%"
"2021-07-15","279.72","277.13","280.64","277.09","3.28","0.51%"
"2021-07-14","278.31","279.07","280.76","277.77","4.11","-0.32%"
"2021-07-13","279.21","280.11","280.41","278.36","3.14","-0.32%"
"2021-07-12","280.11","279.05","282.22","278.27","4.28","-0.14%"
"2021-07-09","280.49","276.03","280.88","275.74","4.90","2.33%"
"2021-07-08","274.10","276.99","277.74","273.16","5.37","-1.84%"
"2021-07-07","279.24","275.99","279.69","275.80","4.41","0.69%"
"2021-07-06","277.32","278.28","278.28","275.10","4.40","-0.64%"
"2021-07-02","279.12","281.41","281.41","278.57","3.68","-0.37%"
"2021-07-01","280.17","278.20","280.30","277.55","3.65","0.81%"
"2021-06-30","277.92","275.89","278.44","275.66","4.48","0.62%"
"2021-06-29","276.21","276.69","277.98","275.24","4.47","-0.14%"
"2021-06-28","276.61","278.82","279.06","275.60","4.03","-0.64%"
"2021-06-25","278.38","276.37","279.31","275.35","5.58","1.05%"
"2021-06-24","275.49","275.00","276.58","274.05","5.46","0.30%"
"2021-06-23","274.66","276.89","277.00","274.55","4.54","-0.82%"
"2021-06-22","276.92","277.57","277.71","275.93","5.23","-0.06%"
"2021-06-21","277.10","275.62","278.85","275.43","5.49","1.12%"
"2021-06-18","274.04","276.50","276.98","272.45","12.57","-1.67%"
"2021-06-17","278.69","284.29","284.50","277.56","7.14","-1.56%"
"2021-06-16","283.11","283.73","284.80","281.08","5.63","-0.29%"
"2021-06-15","283.94","284.46","284.96","282.65","3.76","0.14%"
"2021-06-14","283.53","286.66","286.85","281.52","6.10","-1.15%"
"2021-06-11","286.82","285.45","287.36","285.02","3.52","0.67%"
"2021-06-10","284.91","289.88","290.81","284.68","4.04","-1.27%"
"2021-06-09","288.58","288.88","289.09","287.05","3.50","-0.21%"
"2021-06-08","289.19","289.18","289.90","285.70","5.04","-0.09%"
"2021-06-07","289.46","292.56","292.58","288.84","4.44","-1.05%"
"2021-06-04","292.52","292.91","293.08","291.45","3.27","0.19%"
"2021-06-03","291.97","288.36","293.27","288.28","4.10","0.67%"
"2021-06-02","290.02","290.85","290.90","289.22","3.52","0.06%"
"2021-06-01","289.84","291.52","292.07","288.81","3.34","0.14%"
"2021-05-28","289.44","289.68","290.46","288.23","4.52","0.05%"
"2021-05-27","289.30","288.57","289.99","286.57","6.61","0.69%"
"2021-05-26","287.33","289.64","289.64","285.75","4.76","0.05%"
"2021-05-25","287.20","290.19","291.60","287.11","4.75","-0.87%"
"2021-05-24","289.73","289.11","290.41","287.91","3.95","0.69%"
"2021-05-21","287.74","287.12","289.35","286.75","4.23","0.35%"
"2021-05-20","286.73","288.41","289.14","285.90","4.14","0.18%"
"2021-05-19","286.22","284.11","286.56","282.57","5.27","-0.48%"
"2021-05-18","287.59","290.20","290.31","287.24","4.36","-0.56%"
"2021-05-17","289.22","289.99","290.47","288.07","3.89","-0.50%"
"2021-05-14","290.68","288.67","291.38","288.67","4.26","1.32%"
"2021-05-13","286.90","282.91","288.37","282.85","5.25","1.41%"
"2021-05-12","282.91","285.46","286.12","282.55","5.31","-0.95%"
"2021-05-11","285.63","289.84","290.51","284.29","6.81","-2.29%"
"2021-05-10","292.33","292.35","295.08","292.07","4.54","0.48%"
"2021-05-07","290.93","289.97","291.07","287.77","6.10","0.42%"
"2021-05-06","289.71","284.69","290.00","284.05","5.97","2.46%"
"2021-05-05","282.76","282.52","284.24","282.12","4.35","0.89%"
"2021-05-04","280.26","278.54","280.80","276.78","4.47","0.39%"
"2021-05-03","279.18","278.55","281.12","277.67","5.19","1.54%"
"2021-04-30","274.95","276.29","277.41","274.21","5.21","-0.95%"
"2021-04-29","277.60","274.47","277.79","274.35","4.54","1.70%"
"2021-04-28","272.95","273.54","273.96","272.13","3.18","-0.26%"
"2021-04-27","273.65","271.07","274.16","270.05","3.18","1.03%"
"2021-04-26","270.86","272.28","273.98","270.63","3.58","-0.41%"
"2021-04-23","271.98","269.86","272.69","269.56","3.68","0.92%"
"2021-04-22","269.51","272.04","272.08","268.78","3.73","-0.99%"
"2021-04-21","272.21","267.80","272.46","267.75","3.90","1.61%"
"2021-04-20","267.89","268.53","269.31","266.80","3.74","-0.88%"
"2021-04-19","270.28","272.30","272.92","268.85","4.24","-0.67%"
"2021-04-16","272.11","270.47","272.97","270.11","4.71","1.10%"
"2021-04-15","269.14","268.06","269.28","266.39","3.92","0.60%"
"2021-04-14","267.53","267.31","268.44","267.15","3.12","0.16%"
"2021-04-13","267.10","267.42","268.20","266.05","3.56","-0.31%"
"2021-04-12","267.93","266.53","268.34","266.53","4.29","0.72%"
"2021-04-09","266.01","264.22","266.24","263.35","6.05","0.95%"
"2021-04-08","263.51","262.72","263.93","261.91","3.11","-0.04%"
"2021-04-07","263.62","262.99","264.34","262.40","3.59","0.21%"
"2021-04-06","263.06","262.86","263.34","261.94","3.07","0.15%"
"2021-04-05","262.66","260.02","263.35","260.00","5.05","1.73%"
"2021-04-01","258.20","255.74","258.47","254.80","5.57","1.07%"
"2021-03-31","255.47","256.86","257.68","255.17","6.58","-1.05%"
"2021-03-30","258.19","259.94","261.00","257.24","3.88","-0.24%"
"2021-03-29","258.82","253.93","260.05","253.30","6.64","0.80%"
"2021-03-26","256.77","252.75","257.39","252.42","5.80","2.40%"
"2021-03-25","250.75","249.38","251.53","246.79","5.51","0.45%"
"2021-03-24","249.63","249.55","251.89","248.50","4.17","0.53%"
"2021-03-23","248.31","250.20","251.17","247.71","4.62","-0.82%"
"2021-03-22","250.36","250.60","251.67","248.86","5.37","-0.25%"
"2021-03-19","250.99","252.31","252.50","248.52","16.65","-0.58%"
"2021-03-18","252.46","253.76","255.64","251.38","5.56","0.18%"
"2021-03-17","252.00","252.02","254.28","250.66","6.78","0.20%"
"2021-03-16","251.50","254.53","254.53","249.82","6.72","-1.22%"
"2021-03-15","254.61","260.31","260.44","253.52","6.98","-2.08%"
"2021-03-12","260.02","262.40","264.65","259.67","4.50","-0.34%"
"2021-03-11","260.91","264.22","264.80","260.42","5.92","-1.17%"
"2021-03-10","263.99","260.30","267.50","259.64","8.95","1.92%"
"2021-03-09","259.02","258.55","262.94","255.61","8.28","0.55%"
"2021-03-08","257.61","255.60","260.23","253.73","7.14","1.76%"
"2021-03-05","253.15","248.89","253.45","247.32","6.40","3.12%"
"2021-03-04","245.48","251.08","252.55","243.23","7.84","-2.41%"
"2021-03-03","251.55","249.73","254.81","249.29","6.09","0.93%"
"2021-03-02","249.22","249.12","251.34","248.37","4.69","0.00%"
"2021-03-01","249.21","246.86","250.55","246.09","6.33","3.62%"
"2021-02-26","240.51","245.15","245.15","240.25","8.09","-1.30%"
"2021-02-25","243.69","248.07","250.56","242.93","6.46","-1.92%"
"2021-02-24","248.45","245.15","249.55","245.15","5.11","1.19%"
"2021-02-23","245.53","245.56","246.57","243.29","5.46","0.23%"
"2021-02-22","244.97","240.89","245.98","240.80","4.01","1.29%"
"2021-02-19","241.85","244.20","244.95","241.36","4.25","-0.68%"
"2021-02-18","243.50","244.73","245.49","241.67","4.05","-0.71%"
"2021-02-17","245.25","244.14","246.19","244.00","4.32","-0.01%"
"2021-02-16","245.28","244.14","247.26","242.82","4.73","1.16%"
"2021-02-12","242.46","238.07","242.76","238.03","3.42","1.13%"
"2021-02-11","239.76","239.36","240.44","238.88","2.91","-0.07%"
"2021-02-10","239.92","241.43","241.52","239.04","3.83","0.00%"
"2021-02-09","239.91","237.07","240.78","235.66","4.77","1.05%"
"2021-02-08","237.42","236.00","237.56","235.35","3.33","0.96%"
"2021-02-05","235.16","236.98","236.98","234.83","3.81","-0.26%"
"2021-02-04","235.77","232.84","235.90","232.41","4.45","1.33%"
"2021-02-03","232.68","232.40","233.16","231.28","3.81","0.19%"
"2021-02-02","232.24","231.21","233.43","230.66","5.30","1.27%"
"2021-02-01","229.32","229.97","230.50","228.04","4.07","0.64%"
"2021-01-29","227.87","229.45","229.97","227.21","6.39","-1.33%"
"2021-01-28","230.95","229.76","233.51","228.16","5.94","1.58%"
"2021-01-27","227.36","230.00","230.00","226.10","8.23","-1.82%"
"2021-01-26","231.57","233.00","233.50","231.33","3.95","-0.62%"
"2021-01-25","233.01","231.67","233.52","230.45","5.10","0.04%"
"2021-01-22","232.92","232.50","233.83","232.21","4.47","-0.53%"
"2021-01-21","234.16","235.22","236.20","234.08","4.32","-0.26%"
"2021-01-20","234.76","234.00","235.20","233.24","4.88","0.09%"
"2021-01-19","234.55","234.64","236.24","231.70","5.50","0.45%"
"2021-01-15","233.49","234.10","234.59","231.91","5.23","-0.65%"
"2021-01-14","235.02","234.79","235.70","233.84","4.53","0.22%"
"2021-01-13","234.51","232.00","234.95","231.71","3.83","0.64%"
"2021-01-12","233.03","233.31","233.98","231.70","5.62","-0.17%"
"2021-01-11","233.43","231.22","233.92","231.02","3.88","-0.26%"
"2021-01-08","234.03","233.54","234.60","231.72","4.85","0.49%"
"2021-01-07","232.88","232.78","233.96","231.33","4.69","1.13%"
"2021-01-06","230.27","229.49","232.68","227.55","9.01","1.23%"
"2021-01-05","227.47","228.21","230.10","226.85","5.53","-0.43%"
"2021-01-04","228.45","231.73","231.87","226.85","7.41","-1.47%"
"2020-12-31","231.87","229.28","232.28","228.89","4.23","0.97%"
"2020-12-30","229.65","229.54","230.59","229.08","3.26","0.03%"
"2020-12-29","229.57","230.50","231.10","229.10","3.80","0.51%"
"2020-12-28","228.41","228.09","230.15","227.36","3.51","0.83%"
"2020-12-24","226.53","224.60","227.13","224.21","2.39","1.02%"
"2020-12-23","224.24","222.63","224.91","222.61","4.98","1.06%"
"2020-12-22","221.88","223.58","223.75","221.76","6.17","-0.72%"
"2020-12-21","223.49","222.02","224.20","221.26","7.38","0.03%"
"2020-12-18","223.43","224.79","225.20","221.68","20.67","-0.56%"
"2020-12-17","224.68","222.51","225.02","221.67","7.39","1.25%"
"2020-12-16","221.91","225.48","225.48","221.82","7.99","-1.10%"
"2020-12-15","224.38","224.83","225.86","222.73","5.17","0.69%"
"2020-12-14","222.85","227.68","228.06","222.36","6.55","-1.56%"
"2020-12-11","226.39","225.20","226.73","224.60","4.03","-0.42%"
"2020-12-10","227.35","226.45","227.87","225.73","4.57","-0.07%"
"2020-12-09","227.51","228.57","228.90","226.63","4.87","-0.30%"
"2020-12-08","228.19","227.46","228.74","226.61","4.59","-0.46%"
"2020-12-07","229.24","231.26","231.26","228.10","4.74","-0.91%"
"2020-12-04","231.35","230.24","231.89","230.24","4.75","0.14%"
"2020-12-03","231.02","230.00","231.50","228.87","4.70","0.26%"
"2020-12-02","230.42","229.80","230.59","228.31","4.68","0.32%"
"2020-12-01","229.68","230.23","231.98","229.34","4.44","0.34%"
"2020-11-30","228.91","231.19","231.29","228.16","5.99","-1.14%"
"2020-11-27","231.55","233.10","234.17","230.45","1.94","-0.68%"
"2020-11-25","233.13","233.92","234.00","232.01","3.25","-0.34%"
"2020-11-24","233.92","232.45","234.99","231.24","4.71","1.91%"
"2020-11-23","229.54","229.77","230.50","228.04","3.63","1.11%"
"2020-11-20","227.01","228.78","229.72","226.77","4.03","-1.10%"
"2020-11-19","229.53","229.67","229.97","227.62","4.62","-0.23%"
"2020-11-18","230.07","233.57","234.48","230.00","4.74","-1.33%"
"2020-11-17","233.16","231.93","234.97","230.01","5.04","0.03%"
"2020-11-16","233.10","230.58","233.46","229.86","5.77","2.50%"
"2020-11-13","227.42","226.50","228.15","225.29","4.79","1.20%"
"2020-11-12","224.72","225.01","225.88","223.18","5.11","-1.17%"
"2020-11-11","227.37","228.50","228.98","225.47","4.79","-0.49%"
"2020-11-10","228.48","221.82","228.61","220.94","7.06","3.15%"
"2020-11-09","221.50","221.97","225.23","218.01","11.34","6.06%"
"2020-11-06","208.85","208.45","210.26","207.59","4.32","0.67%"
"2020-11-05","207.45","208.69","210.86","206.97","5.94","0.62%"
"2020-11-04","206.17","206.59","210.15","204.78","5.98","-0.22%"
"2020-11-03","206.63","206.93","209.80","206.36","5.47","1.14%"
"2020-11-02","204.31","204.84","206.18","203.06","5.94","1.19%"
"2020-10-30","201.90","200.51","202.27","198.70","5.76","0.19%"
"2020-10-29","201.51","200.03","202.96","197.81","5.23","0.40%"
"2020-10-28","200.70","202.68","203.88","199.79","7.54","-2.99%"
"2020-10-27","206.88","208.00","208.48","206.58","3.04","-0.77%"
"2020-10-26","208.49","209.64","210.26","207.00","4.72","-1.98%"
"2020-10-23","212.71","212.43","213.87","211.73","2.83","0.52%"
"2020-10-22","211.61","209.63","211.78","209.23","2.95","0.68%"
"2020-10-21","210.18","208.97","211.38","208.61","3.20","0.06%"
"2020-10-20","210.06","209.63","211.45","209.41","3.89","0.51%"
"2020-10-19","208.99","212.16","212.32","208.20","3.41","-1.38%"
"2020-10-16","211.91","211.84","213.83","211.81","3.63","0.12%"
"2020-10-15","211.65","209.27","211.99","208.22","3.06","0.35%"
"2020-10-14","210.91","212.02","212.35","210.54","5.03","-0.66%"
"2020-10-13","212.31","215.76","216.38","212.00","4.85","-1.89%"
"2020-10-12","216.41","216.74","217.43","215.12","3.90","0.34%"
"2020-10-09","215.68","215.88","216.29","214.16","3.09","0.25%"
"2020-10-08","215.15","214.39","215.69","213.44","3.61","0.87%"
"2020-10-07","213.29","212.33","214.67","211.36","3.76","1.44%"
"2020-10-06","210.26","212.65","213.48","209.65","5.32","-0.99%"
"2020-10-05","212.36","213.09","213.90","212.05","3.65","0.56%"
"2020-10-02","211.18","209.84","213.68","209.53","4.42","-0.40%"
"2020-10-01","212.02","214.30","214.38","210.62","4.76","-0.43%"
"2020-09-30","212.94","211.11","213.70","210.75","5.82","1.19%"
"2020-09-29","210.44","213.59","213.59","210.24","4.04","-1.45%"
"2020-09-28","213.54","213.22","215.47","212.02","5.04","1.47%"
"2020-09-25","210.45","207.00","211.11","206.82","3.56","0.83%"
"2020-09-24","208.72","209.14","210.23","206.58","3.96","-0.42%"
"2020-09-23","209.61","213.94","214.88","209.38","4.42","-2.12%"
"2020-09-22","214.16","212.54","214.75","211.70","5.29","0.54%"
"2020-09-21","213.02","214.00","215.45","208.73","8.34","-2.38%"
"2020-09-18","218.21","219.08","221.01","217.83","11.86","0.07%"
"2020-09-17","218.05","218.46","218.68","216.50","6.94","-0.70%"
"2020-09-16","219.59","220.28","222.26","219.19","5.66","0.30%"
"2020-09-15","218.94","220.08","221.57","218.45","3.86","-0.45%"
"2020-09-14","219.94","219.00","221.32","218.30","4.07","0.92%"
"2020-09-11","217.93","218.00","219.26","216.92","3.44","0.06%"
"2020-09-10","217.80","220.54","220.68","217.15","3.84","-0.83%"
"2020-09-09","219.63","218.95","221.62","218.52","5.42","0.84%"
"2020-09-08","217.80","217.28","219.19","215.34","7.00","-0.24%"
"2020-09-04","218.32","219.95","221.48","215.06","6.04","0.08%"
"2020-09-03","218.15","222.00","223.24","216.43","7.10","-1.59%"
"2020-09-02","221.68","218.13","222.09","218.13","5.50","1.43%"
"2020-09-01","218.55","216.92","218.59","216.62","4.13","0.23%"
"2020-08-31","218.04","218.62","219.45","217.65","6.13","-0.23%"
"2020-08-28","218.55","217.51","218.81","215.73","4.29","0.77%"
"2020-08-27","216.87","214.99","217.98","214.76","4.81","1.03%"
"2020-08-26","214.66","212.98","215.83","212.30","4.64","0.61%"
"2020-08-25","213.35","213.56","214.00","212.85","3.68","0.35%"
"2020-08-24","212.61","209.23","213.30","208.91","5.04","2.50%"
"2020-08-21","207.43","205.52","208.40","205.52","4.79","0.64%"
"2020-08-20","206.12","205.17","206.79","204.51","4.13","-0.53%"
"2020-08-19","207.21","209.19","210.21","206.66","5.83","-0.54%"
"2020-08-18","208.33","206.95","209.76","206.80","3.50","0.75%"
"2020-08-17","206.78","210.05","210.82","206.34","5.49","-1.98%"
"2020-08-14","210.96","211.04","211.97","210.25","3.44","-0.48%"
"2020-08-13","211.98","212.93","213.33","211.66","4.54","-0.59%"
"2020-08-12","213.24","213.10","214.39","212.31","4.79","0.27%"
"2020-08-11","212.66","214.74","215.60","212.24","5.69","0.04%"
"2020-08-10","212.58","211.34","212.92","209.40","6.64","1.48%"
"2020-08-07","209.48","204.20","209.75","204.00","6.19","2.18%"
"2020-08-06","205.02","203.00","205.39","202.70","3.39","0.69%"
"2020-08-05","203.62","201.44","204.69","201.00","5.27","1.69%"
"2020-08-04","200.24","198.97","200.31","198.11","3.84","0.49%"
"2020-08-03","199.26","197.28","200.68","196.00","6.25","1.78%"
"2020-07-31","195.78","195.06","196.00","193.33","5.94","0.76%"
"2020-07-30","194.30","193.43","194.57","192.25","4.83","-1.07%"
"2020-07-29","196.41","194.03","196.67","193.73","4.07","1.18%"
"2020-07-28","194.12","190.90","194.46","190.61","4.41","1.03%"
"2020-07-27","192.14","193.83","193.99","191.77","4.31","-1.22%"
"2020-07-24","194.52","193.25","196.28","193.05","5.14","0.66%"
"2020-07-23","193.25","191.71","193.39","191.48","6.04","0.60%"
"2020-07-22","192.10","191.78","192.24","190.63","4.18","-0.09%"
"2020-07-21","192.27","190.40","193.45","190.40","5.26","0.94%"
"2020-07-20","190.48","190.02","191.23","189.48","4.09","-0.15%"
"2020-07-17","190.76","191.77","192.12","190.47","5.19","-0.13%"
"2020-07-16","191.01","188.32","191.93","188.32","4.77","0.24%"
"2020-07-15","190.56","192.64","193.05","188.75","7.56","0.45%"
"2020-07-14","189.71","182.42","190.08","182.42","14.69","3.03%"
"2020-07-13","184.13","183.81","185.82","183.31","7.89","0.67%"
"2020-07-10","182.90","178.26","182.96","178.09","5.49","2.29%"
"2020-07-09","178.80","181.79","181.88","177.77","5.42","-1.32%"
"2020-07-08","181.20","180.42","182.31","179.77","5.56","0.03%"
"2020-07-07","181.15","182.02","182.49","180.60","4.96","-0.86%"
"2020-07-06","182.72","183.10","183.52","181.59","6.45","2.18%"
"2020-07-02","178.83","180.45","180.94","178.24","5.17","0.47%"
"2020-07-01","177.99","178.41","180.45","177.34","4.62","-0.29%"
"2020-06-30","178.51","176.75","179.12","176.51","6.77","0.74%"
"2020-06-29","177.19","175.90","177.22","175.33","5.22","1.04%"
"2020-06-26","175.37","176.71","178.70","174.63","14.78","-1.95%"
"2020-06-25","178.85","176.58","179.72","176.06","6.39","0.74%"
"2020-06-24","177.53","179.61","179.65","177.26","8.09","-1.92%"
"2020-06-23","181.01","181.87","182.39","180.40","6.38","0.47%"
"2020-06-22","180.17","179.55","181.80","178.87","5.82","0.25%"
"2020-06-19","179.72","183.50","183.88","179.01","8.77","-0.56%"
"2020-06-18","180.73","179.90","181.36","179.04","4.92","-0.07%"
"2020-06-17","180.86","183.03","183.15","180.11","6.46","-0.79%"
"2020-06-16","182.30","186.55","186.70","179.75","9.41","0.41%"
"2020-06-15","181.55","177.00","181.77","176.05","8.11","0.19%"
"2020-06-12","181.21","184.02","184.02","178.22","9.48","1.79%"
"2020-06-11","178.02","185.00","186.93","177.93","15.39","-7.04%"
"2020-06-10","191.51","195.85","196.34","191.37","7.35","-2.33%"
"2020-06-09","196.07","197.15","198.79","195.83","7.74","-2.72%"
"2020-06-08","201.56","202.34","203.33","199.56","6.71","0.45%"
"2020-06-05","200.66","197.88","201.49","196.22","10.40","4.48%"
"2020-06-04","192.05","190.41","192.11","189.69","5.82","0.64%"
"2020-06-03","190.82","188.75","191.62","187.81","6.71","2.62%"
"2020-06-02","185.94","183.99","186.44","183.99","5.81","1.14%"
"2020-06-01","183.84","185.53","185.71","183.18","5.72","-0.94%"
"2020-05-29","185.58","183.08","185.87","182.53","10.63","0.26%"
"2020-05-28","185.10","187.24","187.28","183.92","6.32","-0.36%"
"2020-05-27","185.77","184.66","185.98","183.80","7.42","3.01%"
"2020-05-26","180.34","179.99","181.69","178.68","7.11","3.09%"
"2020-05-22","174.93","174.86","175.12","173.21","3.59","-0.01%"
"2020-05-21","174.94","175.74","176.65","174.47","4.06","-0.61%"
"2020-05-20","176.02","174.61","176.87","174.29","5.46","2.05%"
"2020-05-19","172.49","174.12","174.87","172.34","5.58","-1.69%"
"2020-05-18","175.46","174.00","176.87","172.31","7.46","3.67%"
"2020-05-15","169.25","169.82","170.66","168.52","5.94","-0.98%"
"2020-05-14","170.93","168.80","171.40","167.04","7.02","0.21%"
"2020-05-13","170.57","172.00","172.61","169.44","10.26","-1.30%"
"2020-05-12","172.81","175.20","175.71","172.73","6.48","-1.05%"
"2020-05-11","174.64","175.23","175.96","173.61","9.24","-1.24%"
"2020-05-08","176.83","176.71","177.26","174.28","5.80","1.93%"
"2020-05-07","173.48","173.40","175.38","173.05","6.70","0.64%"
"2020-05-06","172.38","176.94","177.04","172.34","9.02","-2.07%"
"2020-05-05","176.03","180.04","180.23","175.93","9.02","-1.08%"
"2020-05-04","177.95","179.78","180.36","176.34","9.46","-2.58%"
"2020-05-01","182.67","185.21","185.89","181.64","7.52","-2.50%"
"2020-04-30","187.36","188.30","189.87","186.71","8.22","-1.19%"
"2020-04-29","189.61","190.64","192.68","188.93","7.65","1.33%"
"2020-04-28","187.12","190.54","191.00","187.00","6.68","-0.18%"
"2020-04-27","187.46","187.78","189.37","186.35","6.63","0.50%"
"2020-04-24","186.52","187.08","187.28","184.42","5.21","0.48%"
"2020-04-23","185.63","186.99","187.35","184.50","6.21","-0.51%"
"2020-04-22","186.58","186.46","187.37","185.34","5.47","1.69%"
"2020-04-21","183.48","184.17","185.78","183.28","5.89","-2.79%"
"2020-04-20","188.75","188.72","189.35","187.30","6.48","-1.28%"
"2020-04-17","191.20","192.89","192.90","189.02","8.28","1.72%"
"2020-04-16","187.96","188.90","188.99","185.80","6.26","-0.32%"
"2020-04-15","188.57","188.56","189.59","187.47","6.14","-2.26%"
"2020-04-14","192.94","193.32","194.16","190.82","7.03","2.21%"
"2020-04-13","188.77","193.85","193.85","186.08","7.90","-2.62%"
"2020-04-09","193.84","194.00","197.23","191.45","10.53","1.48%"
"2020-04-08","191.01","187.55","191.42","185.14","6.11","3.11%"
"2020-04-07","185.25","191.99","192.00","184.90","8.15","0.01%"
"2020-04-06","185.24","184.61","186.41","180.49","9.94","3.87%"
"2020-04-03","178.34","178.59","180.22","175.44","6.65","-0.77%"
"2020-04-02","179.73","175.00","180.31","174.22","7.28","2.15%"
"2020-04-01","175.95","176.18","178.67","174.19","8.68","-3.76%"
"2020-03-31","182.83","182.05","186.17","180.57","9.00","-0.19%"
"2020-03-30","183.18","180.04","184.11","178.00","7.67","1.96%"
"2020-03-27","179.66","178.50","184.24","176.72","10.26","-2.31%"
"2020-03-26","183.90","181.29","184.96","179.59","14.15","1.90%"
"2020-03-25","180.47","180.01","189.07","175.17","13.86","1.27%"
"2020-03-24","178.20","170.91","179.14","169.53","14.09","9.91%"
"2020-03-23","162.13","165.30","166.69","159.50","16.51","-4.66%"
"2020-03-20","170.06","176.30","177.18","167.29","15.22","-2.64%"
"2020-03-19","174.68","170.21","176.18","166.00","12.49","1.30%"
"2020-03-18","172.44","177.29","181.39","167.00","16.68","-8.08%"
"2020-03-17","187.60","181.88","187.81","177.00","15.08","5.53%"
"2020-03-16","177.77","174.00","188.38","173.62","14.17","-9.49%"
"2020-03-13","196.40","187.45","196.50","178.41","14.87","11.61%"
"2020-03-12","175.97","183.60","187.67","175.00","22.30","-9.59%"
"2020-03-11","194.64","197.32","198.13","192.87","9.59","-3.99%"
"2020-03-10","202.73","201.35","202.86","195.05","10.93","4.97%"
"2020-03-09","193.13","195.00","198.48","192.26","13.99","-6.24%"
"2020-03-06","205.98","203.48","207.41","202.35","9.44","-1.43%"
"2020-03-05","208.96","212.55","212.75","207.01","8.11","-4.09%"
"2020-03-04","217.86","212.14","218.34","209.26","7.41","4.33%"
"2020-03-03","208.81","217.39","218.15","206.20","10.72","-4.05%"
"2020-03-02","217.63","207.25","218.80","204.43","10.41","5.47%"
"2020-02-28","206.34","201.92","206.44","199.68","15.15","-0.64%"
"2020-02-27","207.67","212.90","214.38","207.28","10.95","-3.88%"
"2020-02-26","216.06","219.65","220.63","215.94","6.91","-0.91%"
"2020-02-25","218.05","222.20","223.24","216.76","8.56","-1.64%"
"2020-02-24","221.69","221.31","223.94","220.27","7.93","-3.33%"
"2020-02-21","229.33","227.53","230.07","226.98","4.70","0.51%"
"2020-02-20","228.17","229.76","229.79","227.15","3.55","-0.47%"
"2020-02-19","229.24","227.68","229.71","226.93","3.19","1.09%"
"2020-02-18","226.77","226.39","227.38","225.27","3.15","-0.01%"
"2020-02-14","226.80","226.49","227.14","225.52","2.51","0.15%"
"2020-02-13","226.47","226.53","227.40","226.10","2.84","-0.43%"
"2020-02-12","227.44","227.60","228.84","226.91","3.79","0.05%"
"2020-02-11","227.33","228.59","228.59","227.02","2.92","0.10%"
"2020-02-10","227.11","227.17","227.75","225.13","2.95","-0.12%"
"2020-02-07","227.38","228.07","228.62","226.67","2.89","-0.97%"
"2020-02-06","229.61","229.56","230.08","228.53","2.80","0.42%"
"2020-02-05","228.65","226.91","228.68","226.75","3.36","1.59%"
"2020-02-04","225.08","226.15","226.94","224.79","3.64","0.72%"
"2020-02-03","223.47","225.48","226.32","223.00","3.53","-0.43%"
"2020-01-31","224.43","226.49","226.97","223.43","3.95","-1.51%"
"2020-01-30","227.88","223.11","228.08","222.48","3.36","1.51%"
"2020-01-29","224.50","224.75","226.40","224.31","2.31","0.21%"
"2020-01-28","224.03","223.44","225.35","223.16","3.61","0.71%"
"2020-01-27","222.45","223.70","223.90","221.11","5.46","-1.94%"
"2020-01-24","226.86","229.40","229.41","226.04","4.02","-1.10%"
"2020-01-23","229.38","229.43","229.77","227.35","4.75","-0.07%"
"2020-01-22","229.54","229.00","230.38","228.41","3.16","0.40%"
"2020-01-21","228.63","229.85","231.13","227.95","5.84","-0.68%"
"2020-01-17","230.20","230.13","231.61","229.55","6.60","0.20%"
"2020-01-16","229.73","229.34","230.03","228.52","3.04","0.60%"
"2020-01-15","228.35","226.80","228.64","226.78","2.66","0.52%"
"2020-01-14","227.17","227.85","228.39","226.88","3.36","-0.56%"
"2020-01-13","228.45","227.05","228.47","226.13","3.29","0.81%"
"2020-01-10","226.62","228.50","228.53","226.59","2.57","-0.89%"
"2020-01-09","228.65","226.92","228.85","226.92","3.50","1.18%"
"2020-01-08","225.99","226.03","227.84","225.87","3.78","0.03%"
"2020-01-07","225.92","227.26","227.26","225.44","3.53","-0.47%"
"2020-01-06","226.99","224.99","227.13","224.70","4.26","0.36%"
"2020-01-03","226.18","225.69","227.43","225.48","3.02","-0.97%"
"2020-01-02","228.39","227.51","228.39","226.71","3.77","0.83%"
"2019-12-31","226.50","226.16","226.72","225.14","3.15","0.33%"
"2019-12-30","225.76","226.14","226.60","224.67","2.77","-0.17%"
"2019-12-27","226.14","226.86","226.97","225.57","2.77","-0.14%"
"2019-12-26","226.45","225.92","226.51","225.64","1.73","0.43%"
"2019-12-24","225.47","225.24","225.65","224.88","0.96","0.00%"
"2019-12-23","225.48","226.61","226.67","224.93","3.50","-0.37%"
"2019-12-20","226.31","226.24","227.80","225.56","11.57","0.49%"
"2019-12-19","225.21","224.66","225.66","224.16","4.97","0.09%"
"2019-12-18","225.01","227.06","227.20","224.89","5.96","-0.90%"
